,employee_id,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
11921,106945,256,4,,0.53133,3,,2,0.8731700000000001,0,3
11922,114800,137,5,,0.58892,3,,1,0.7371260000000001,0,3
11923,111328,210,7,,,3,,1,0.8642190000000001,0,2
11924,126315,127,3,,0.515899,2,,2,0.505318,1,3
11925,110246,203,2,,0.8037,4,,2,0.710268,0,2
11926,109153,180,6,,0.997238,2,,1,0.645135,0,2
11927,102940,256,0,,0.542984,5,,2,0.509732,0,3
11928,103396,249,3,,0.62558,3,,1,0.775751,0,3
11929,109165,260,2,,0.801959,7,,1,0.144092,1,4
11930,109007,145,3,,0.9344129999999999,5,,1,0.9773360000000001,0,4
11931,109408,209,1,,0.8987879999999999,3,,2,0.744526,0,2
11932,118069,274,1,,0.896653,4,,2,0.800868,0,3
11933,109069,244,3,,0.9769180000000001,3,,3,1.0,0,3
11934,117564,182,3,,,4,,2,0.698372,0,3
11935,109510,163,7,,0.810412,5,,2,0.858778,0,3
11936,106289,177,5,,,4,,2,0.91865,0,3
11937,113701,219,2,,0.6327649999999999,3,,1,0.654449,0,3
11938,109092,172,2,,0.8569559999999999,4,,2,0.6166020000000001,0,3
11939,105600,160,1,,0.669098,5,,3,0.604951,0,3
11940,113305,235,2,,0.49368599999999996,4,,2,0.9696370000000001,0,4
11941,100238,283,2,,0.63839,6,,2,0.19475,0,5
11942,113292,161,2,,0.668729,3,,1,0.927018,0,3
11943,112339,148,2,,0.421133,2,,1,0.357175,1,3
11944,115059,182,5,1.0,0.509242,5,,2,0.8315629999999999,0,2
11945,114239,245,2,1.0,0.9080239999999999,2,1.0,2,0.689759,0,2
11946,115759,156,2,,0.8997229999999999,3,,1,0.918573,0,3
11947,113830,215,2,1.0,0.620023,5,,2,0.8013170000000001,0,2
11948,104745,250,2,,0.8102739999999999,3,,1,0.577076,0,4
11949,104637,177,2,1.0,0.574929,4,,2,0.754564,0,4
11950,114995,158,5,,0.45453599999999994,2,,1,0.399175,1,3
11951,103109,136,2,,0.684343,3,,3,0.787089,0,2
11952,119309,163,2,,0.769945,4,,3,0.684647,0,3
11953,112166,123,2,,0.8294819999999999,6,,2,0.636156,0,5
11954,118198,179,4,,0.508286,3,,2,0.655623,0,3
11955,126226,305,5,,0.881748,7,,2,0.139059,1,4
11956,110856,244,4,,0.8481870000000001,4,,3,1.0,0,3
11957,108770,156,2,,0.950516,5,,2,0.84014,0,4
11958,105292,131,2,,0.885943,5,,1,0.290099,0,5
11959,108039,175,5,,0.559409,4,,1,0.497337,0,2
11960,107816,186,7,,0.8694719999999999,3,,1,0.928443,0,2
11961,117291,252,1,,0.961667,2,,2,0.496696,0,4
11962,103443,147,2,,0.5000100000000001,2,,1,0.492924,1,3
11963,104127,157,4,,0.719724,4,,2,0.6244569999999999,0,4
11964,128022,138,5,,0.475271,2,,1,0.348459,1,3
11965,115837,191,3,,0.719308,4,,2,0.817621,0,3
11966,109010,218,7,1.0,0.666363,4,,1,0.931615,0,4
11967,105174,203,5,,0.60609,4,,1,0.27414499999999997,0,5
11968,116827,224,4,,0.9060870000000001,3,,1,0.661887,0,3
11969,104895,163,2,1.0,0.538953,4,,2,0.732992,0,2
11970,112185,139,3,,0.519588,2,,1,0.417861,1,3
11971,125654,264,5,,0.875616,6,,2,0.06359479999999999,1,4
11972,102734,239,5,,0.6162890000000001,3,,1,0.79715,0,3
11973,115163,142,2,,0.580287,2,,2,0.45654799999999995,1,3
11974,115447,108,2,,0.794307,2,,1,0.41557,0,3
11975,101538,252,4,,0.569354,4,,1,0.851198,0,3
11976,101264,251,2,,0.5232319999999999,3,,1,0.529079,0,2
11977,126516,158,2,,0.5125850000000001,2,,1,0.37104899999999996,1,3
11978,125723,275,4,,0.89894,7,,1,0.0863607,1,4
11979,110576,196,2,,0.8414719999999999,4,,1,0.799908,0,3
11980,118350,156,4,,0.6397510000000001,5,,2,0.664473,0,2
11981,109763,138,5,,0.8641190000000001,4,,1,0.44653999999999994,0,5
11982,105280,266,2,1.0,0.9178649999999999,4,,1,0.8124560000000001,0,3
11983,111985,175,5,,0.5553640000000001,5,,2,0.498692,0,3
11984,119786,204,2,1.0,0.9246129999999999,6,,2,0.711658,0,3
11985,103885,145,6,,0.5811850000000001,2,,1,0.385376,0,2
11986,106666,165,2,,0.571503,6,,1,0.24433200000000002,0,5
11987,117590,252,3,,0.6917300000000001,3,,1,0.987547,0,2
11988,117021,226,3,,0.521616,3,,1,0.8599110000000001,0,4
11989,113959,184,2,,1.0,5,,1,0.297124,0,5
11990,102851,213,7,,0.6879149999999999,3,1.0,2,0.6326189999999999,0,3
11991,111196,248,2,,1.0,5,,1,0.8468399999999999,1,5
11992,103496,182,4,,0.628853,4,,2,0.568565,0,3
11993,117889,270,2,,,3,,2,0.7904439999999999,0,2
11994,105914,192,5,1.0,,5,,1,0.77445,0,3
11995,118901,220,5,,0.726018,3,,1,1.0,0,4
11996,103126,177,4,,0.676904,4,,1,0.5164479999999999,0,2
11997,106899,173,1,,0.924751,3,,1,0.48692299999999994,0,2
11998,110212,286,5,,0.9613370000000001,6,,2,0.167265,1,4
11999,115061,270,2,1.0,0.967075,5,,1,0.623703,0,3
12000,114623,121,4,,0.646404,2,,2,0.515521,0,3
12001,126051,308,2,,0.899341,7,,2,0.0871585,1,5
12002,104785,236,5,,0.724947,6,,1,0.166554,0,4
12003,117217,148,2,,0.778072,5,,3,0.660042,0,4
12004,104567,137,4,,0.9599469999999999,5,,1,0.399781,1,4
12005,100461,261,2,1.0,,4,,2,0.894861,0,2
12006,116046,136,3,,0.462571,2,,3,0.473659,1,3
12007,111829,143,3,,0.974814,3,,1,0.785971,0,2
12008,118955,301,5,,0.83035,6,,1,0.0884688,1,4
12009,107771,200,2,,0.9303100000000001,4,,1,0.280154,0,3
12010,103433,140,5,,0.84311,3,,1,0.741924,0,2
12011,103519,204,5,,0.891337,3,,3,0.706354,0,2
12012,116490,219,5,,0.80377,4,,2,0.9401309999999999,0,3
12013,117229,231,2,1.0,0.364537,2,,2,0.6861689999999999,0,6
12014,105883,238,4,,0.853972,4,,1,0.730792,0,2
12015,115207,200,4,,,3,,1,0.0858082,0,3
12016,118216,240,3,,0.905141,6,,1,0.9199129999999999,0,6
12017,102468,159,6,,0.47135699999999997,3,,1,0.5966090000000001,0,4
12018,114350,240,5,1.0,0.821292,5,,2,0.8348129999999999,0,2
12019,102304,177,4,,0.5937819999999999,4,,1,0.76398,0,2
12020,119907,131,3,,0.5201720000000001,2,,1,0.376202,1,3
12021,104560,170,4,,0.450234,4,,1,0.300548,0,2
12022,110754,192,10,,0.7723939999999999,4,,1,0.666748,0,3
12023,116399,129,5,,0.513554,2,,2,0.47798900000000005,1,3
12024,115875,228,2,,0.9121540000000001,3,,1,0.664321,0,2
12025,105805,205,2,1.0,0.6483220000000001,3,,1,0.734002,0,2
12026,112437,236,5,1.0,0.8701969999999999,4,,2,0.959482,0,4
12027,117294,191,6,,0.712184,4,,2,0.629437,0,3
12028,109394,273,2,,0.8235319999999999,4,,2,0.856899,0,10
12029,119445,143,4,,0.776199,5,,2,0.538104,0,5
12030,103450,140,2,,0.835833,5,,1,0.194089,0,4
12031,108880,135,7,1.0,0.636991,4,,2,0.917283,0,3
12032,111288,152,2,,0.538744,4,,1,0.8965989999999999,0,3
12033,105091,158,2,,0.352674,5,,2,0.279951,0,2
12034,102399,191,5,,0.8813610000000001,3,,1,0.7118439999999999,0,4
12035,118523,189,2,,0.771621,3,,1,0.763731,0,2
12036,114392,191,3,,0.474631,4,,1,0.151565,0,5
12037,119456,247,10,,0.848929,4,,3,0.673477,0,4
12038,118367,174,10,,0.598448,3,,2,0.640571,0,2
12039,100515,206,3,,0.6977909999999999,4,,1,0.892595,0,3
12040,117236,155,5,,0.498911,2,,2,0.388815,1,3
12041,115865,270,3,,0.9016799999999999,5,,2,0.118421,1,4
12042,108796,188,7,,0.850195,3,,2,0.500962,0,6
12043,143321,224,2,,0.610472,4,,1,0.646848,0,3
12044,123060,235,2,,0.9138120000000001,4,,1,0.78238,1,5
12045,116221,133,5,,0.5844630000000001,2,,2,0.41436999999999996,1,3
12046,106233,270,4,,0.844786,3,,3,0.642984,0,3
12047,105996,237,0,1.0,0.656606,4,,2,0.677818,0,2
12048,100663,131,8,,,2,,2,0.6212118710642862,0,3
12049,117481,233,2,,0.726375,3,,2,0.7127819999999999,0,3
12050,118489,54,8,,,1,,3,0.6212118710642862,0,3
12051,102183,239,9,,1.0,4,,2,0.795262,0,3
12052,106450,238,4,1.0,0.993368,4,,2,0.927578,0,5
12053,130224,226,5,,0.736122,2,,1,0.827658,0,3
12054,101198,153,1,,0.667925,3,,3,1.0,0,10
12055,117219,254,6,,0.736399,2,,1,0.796546,0,3
12056,109769,274,7,,0.912974,7,,1,0.0869906,1,5
12057,103863,177,2,,0.809936,3,,2,0.8210930000000001,0,3
12058,106175,234,7,,0.962254,5,,2,0.8495739999999999,1,5
12059,106034,180,5,,0.766989,3,,2,0.540211,0,2
12060,115901,177,2,1.0,0.37652800000000003,6,,2,0.589399,0,2
12061,104015,176,2,,,4,,1,0.863874,0,3
12062,116455,252,2,,,4,1.0,3,0.747509,0,2
12063,111024,196,5,,0.8499969999999999,3,,2,0.8936,0,3
12064,102931,122,5,,0.443165,5,,2,0.597165,0,5
12065,105800,146,4,1.0,0.8741979999999999,4,,1,0.8093,0,8
12066,125121,254,2,,0.547034,4,,1,0.505422,1,4
12067,106868,212,3,,0.851648,4,,2,0.564678,0,3
12068,105505,241,5,1.0,0.6387689999999999,3,,1,0.15679400000000002,0,5
12069,111579,205,2,,0.45888599999999996,3,,2,0.560876,0,3
12070,139350,183,2,,0.558766,2,,1,0.690561,0,4
12071,119276,181,4,1.0,0.9579129999999999,3,,3,0.547225,0,3
12072,107586,140,4,,0.512787,2,,1,0.442484,1,3
12073,116599,151,2,,,2,,2,0.401891,1,3
12074,115550,173,2,,0.830441,5,,1,0.705151,0,3
12075,111976,222,2,1.0,0.90315,4,1.0,2,0.8879809999999999,0,3
12076,112374,295,5,,0.834852,6,,1,0.167472,1,4
12077,117612,242,2,,0.723425,3,,3,0.76127,0,3
12078,104330,188,5,,0.571615,4,,1,0.721579,0,3
12079,104620,268,10,1.0,0.88697,6,,2,0.410271,0,4
12080,108789,170,3,,0.979527,4,,2,0.9512889999999999,0,10
12081,116270,166,2,1.0,0.583903,3,,2,0.962658,0,6
12082,104194,132,3,,,2,,2,0.380469,1,3
12083,125406,251,7,,0.9445819999999999,4,,2,0.829317,1,5
12084,115166,176,1,,0.671167,3,,2,0.578304,0,3
12085,101131,135,7,,0.757691,3,,1,0.486303,0,2
12086,100431,239,5,,0.45078100000000004,3,,1,0.294921,0,4
12087,103442,226,3,,0.761207,2,,2,0.707203,0,2
12088,107328,229,5,1.0,0.785042,4,,1,0.525601,0,3
12089,100635,193,3,,0.817638,5,,3,0.220642,0,5
12090,105202,101,3,,0.880832,3,,1,0.757786,0,5
12091,113453,184,7,,,5,,1,0.817595,0,3
12092,110030,152,7,,,2,,2,0.359564,1,3
12093,102339,266,2,,0.9469629999999999,3,,2,0.603676,0,3
12094,101059,215,2,,0.616333,3,,3,0.697187,0,6
12095,133084,143,3,,0.43871400000000005,3,,2,0.31105700000000003,0,4
12096,105458,206,3,,0.627073,5,,2,0.21852600000000003,0,6
12097,107374,259,6,,0.8162520000000001,2,,1,0.776892,0,3
12098,110853,243,3,1.0,0.7340369999999999,3,,1,0.8889959999999999,0,2
12099,106476,257,2,1.0,0.804488,4,,2,0.647489,0,3
12100,112862,255,0,,0.613961,4,,3,0.789878,0,2
12101,111719,136,2,,,3,,2,0.551663,0,3
12102,103751,206,6,1.0,0.5224840000000001,3,,2,0.7003590000000001,0,3
12103,106618,243,10,,0.83606,3,,1,0.900122,0,2
12104,104647,252,2,,0.892739,3,,2,0.7753909999999999,0,2
12105,100541,271,5,,0.866943,3,,2,0.786628,0,2
12106,107918,178,2,,0.451459,4,,1,0.88684,0,2
12107,108534,250,3,1.0,0.5323399999999999,5,,2,0.132078,0,5
12108,104978,261,4,,,5,,3,1.0,0,3
12109,106940,187,3,1.0,0.9212379999999999,4,,1,0.809717,0,2
12110,102405,170,5,,0.709548,3,,1,0.932132,0,3
12111,123066,254,7,,0.874281,4,,1,0.8459260000000001,1,5
12112,113587,222,5,,0.507546,3,,1,0.7718729999999999,0,4
12113,100634,251,5,,0.550405,3,,2,0.603758,0,3
12114,140247,247,9,,0.43821499999999997,4,,2,0.440767,0,3
12115,114448,253,3,,0.9320309999999999,6,,2,0.146059,1,4
12116,115191,150,4,,0.546569,2,,1,0.34447,1,3
12117,100262,136,2,,0.519736,2,,2,0.390785,1,3
12118,106090,190,9,,0.690477,4,,1,0.887186,0,3
12119,123537,204,10,1.0,0.9457700000000001,4,,1,0.258896,1,4
12120,110149,267,4,,0.45653699999999997,4,,3,0.132549,0,6
12121,101797,139,2,,0.692308,3,,2,0.873401,0,2
12122,100326,179,0,,,3,,1,0.904382,0,3
12123,105797,207,5,,0.796189,4,,3,0.21615,0,5
12124,119799,211,2,,0.8604930000000001,5,,1,0.647726,0,3
12125,103907,130,5,,0.457204,2,,1,0.380504,1,3
12126,108672,190,2,,0.602381,4,,2,0.632803,0,2
12127,118456,201,2,,,5,,2,0.651088,0,3
12128,103239,191,1,1.0,0.570912,2,,1,0.5609569999999999,0,3
12129,116817,206,5,,0.8358110000000001,3,,2,0.582194,0,3
12130,106165,259,2,,1.0,4,,2,0.939214,1,6
12131,119180,265,4,,0.561509,3,,1,0.49303,0,3
12132,118941,179,10,,0.761314,4,,1,0.663956,0,3
12133,104220,282,5,,0.6456890000000001,4,,2,0.558345,0,6
12134,101500,167,2,,0.5357149999999999,3,,1,0.340013,0,2
12135,101430,167,5,,1.0,5,,1,0.7311380000000001,0,3
12136,146223,181,2,,,3,,1,0.8437469999999999,0,3
12137,107638,190,2,,0.684663,5,,2,0.744797,0,2
12138,105871,141,2,,0.62171,3,,1,0.5631,0,3
12139,115118,212,2,,0.755869,4,,2,0.954778,0,2
12140,128968,155,4,,0.525085,2,,1,0.353879,1,3
12141,112658,183,2,,0.866965,4,,2,0.640429,0,2
12142,106994,201,2,,0.755921,3,,1,0.8201219999999999,0,3
12143,118726,247,3,,0.9219930000000001,4,,1,0.9505709999999999,0,3
12144,100511,195,5,,0.579244,4,,1,0.9553790000000001,0,4
12145,118485,186,6,,0.8324219999999999,4,,1,0.568882,0,2
12146,113883,219,2,,0.9590690000000001,4,,1,0.823709,1,5
12147,107342,305,10,,0.882707,6,,2,0.140666,1,4
12148,105291,156,3,1.0,0.5720310000000001,5,,1,1.0,0,2
12149,109537,263,3,,0.723254,4,,1,0.578015,0,5
12150,109269,209,2,,0.51415,4,,2,0.27278,0,3
12151,103880,224,2,,0.594747,3,,2,0.8454940000000001,0,2
12152,105349,166,4,1.0,0.630865,4,,1,0.5421279999999999,0,3
12153,117490,222,5,,0.5968289999999999,4,,2,0.5722470000000001,0,3
12154,112391,192,2,,0.335966,2,,1,0.491066,0,3
12155,104805,213,3,,0.508523,4,,1,0.6311260000000001,0,2
12156,103756,229,2,,0.948134,6,,2,0.31296399999999996,0,8
12157,100469,221,2,,0.779025,2,,2,0.44956199999999996,0,5
12158,108620,180,7,,0.9213030000000001,4,,3,0.11154800000000001,0,4
12159,113966,153,2,,0.8990239999999999,4,,1,0.88595,0,4
12160,106291,171,3,,0.8413930000000001,3,,2,0.8673069999999999,0,2
12161,119165,112,8,,,2,,2,0.6212118710642862,0,3
12162,101100,223,2,1.0,0.632478,5,,1,0.217099,0,3
12163,125656,278,3,,1.0,3,,2,0.164772,1,4
12164,102676,206,5,,0.669732,5,,1,0.948232,1,4
12165,107727,139,9,,0.683542,2,,3,0.394899,0,4
12166,119851,202,2,,0.899133,3,,2,0.545914,0,2
12167,106885,142,5,,0.461322,5,,1,0.922984,0,2
12168,115624,202,5,,0.651113,3,,3,0.79562,0,4
12169,113224,247,2,,0.516293,2,,2,0.059792099999999994,1,4
12170,109075,297,5,,0.868449,7,,1,0.154033,1,4
12171,115929,138,2,1.0,0.493112,3,,1,0.644223,0,2
12172,106689,185,7,,0.751542,3,,2,0.89287,0,2
12173,118483,170,5,,0.750794,6,,1,0.11106600000000001,0,3
12174,126932,253,5,,1.0,4,,1,0.870991,1,5
12175,109285,290,10,,0.8240700000000001,6,,2,0.167944,1,4
12176,109527,219,2,1.0,0.774453,2,,1,0.8064560000000001,0,4
12177,103413,238,7,,0.5918439999999999,3,1.0,2,0.604258,0,4
12178,117237,204,3,,0.9752350000000001,4,,1,0.21249899999999997,0,6
12179,112430,206,2,,0.8520790000000001,3,,2,0.509153,0,4
12180,116170,260,5,,0.7501869999999999,3,,1,0.579954,0,2
12181,112130,147,10,,0.7938029999999999,3,,2,1.0,0,8
12182,104553,231,5,,0.9169440000000001,4,,1,0.691646,1,5
12183,105059,208,5,,0.563145,3,,2,0.941032,0,3
12184,113010,243,10,1.0,0.5761890000000001,4,,1,0.875232,0,2
12185,109197,224,1,,0.978791,4,,1,0.720486,0,2
12186,112629,165,4,,0.826183,6,,1,0.509311,1,6
12187,101316,141,2,,0.50678,4,,1,0.854734,0,3
12188,102978,235,5,,0.9180209999999999,4,,1,0.9194260000000001,1,5
12189,119554,234,2,1.0,0.856634,5,,1,0.211182,0,3
12190,102295,145,10,,0.9473090000000001,5,,1,0.540461,0,3
12191,103632,121,5,1.0,0.772772,4,,1,0.48945900000000003,0,5
12192,117109,275,2,,0.8947370000000001,5,,1,0.868775,1,5
12193,117415,198,2,,0.732182,5,,1,0.6564979999999999,0,3
12194,117379,259,2,1.0,0.788226,4,,2,0.380809,0,7
12195,110752,222,1,,0.544315,5,,3,0.793272,0,10
12196,114734,266,2,,0.557334,3,,3,0.885294,0,3
12197,118992,222,2,,0.983886,5,1.0,2,0.8698290000000001,0,3
12198,117403,167,5,,0.918866,3,,2,0.688055,0,2
12199,100453,227,2,1.0,0.8297399999999999,3,,3,0.739942,0,3
12200,104031,183,3,,0.9276790000000001,5,,2,0.221092,0,6
12201,105529,190,4,,0.692292,3,,2,1.0,0,3
12202,102519,246,2,,0.9687969999999999,5,,1,0.9474309999999999,1,5
12203,103165,269,3,,1.0,5,,2,0.781972,1,5
12204,105963,226,5,,0.993717,4,,1,0.869999,0,2
12205,108953,264,2,,0.658358,2,,2,0.5453359999999999,0,3
12206,103576,201,3,,0.8991389999999999,4,,1,0.6038279999999999,0,3
12207,112842,253,2,,0.557355,5,,2,0.729651,0,6
12208,107817,150,2,,0.684419,3,,1,0.927707,0,2
12209,101995,173,10,,0.451892,3,,2,0.947477,0,2
12210,117656,231,7,,0.702942,5,1.0,2,0.775749,0,3
12211,104795,192,2,,0.453017,5,,1,0.645143,0,2
12212,112306,211,7,,,4,,1,0.9668969999999999,0,3
12213,108371,247,5,,,2,,2,0.697427,0,3
12214,112440,139,5,,0.873232,6,,2,0.395485,1,6
12215,108969,157,2,,0.5390659999999999,4,,1,0.718262,0,3
12216,112640,253,5,,0.954434,5,,3,0.900868,0,2
12217,108414,266,6,,0.886862,4,,2,0.47435200000000005,0,7
12218,110292,170,4,,0.453596,4,,1,0.281551,0,2
12219,110123,258,2,1.0,0.469289,4,,1,0.794409,0,4
12220,107823,193,4,,0.844994,5,,2,0.737267,0,2
12221,116960,137,4,,0.46430699999999997,2,,2,0.403111,1,3
12222,118302,253,1,,0.725845,3,,3,0.654405,0,3
12223,109087,231,2,,0.688178,6,,1,0.154914,0,4
12224,112157,135,10,,0.70225,4,,2,0.674538,0,2
12225,101709,173,2,,0.754013,4,,2,0.622466,0,2
12226,114611,181,3,,0.805884,4,,1,0.772048,0,4
12227,113683,156,5,,0.5333399999999999,2,,1,0.35342399999999996,1,3
12228,110073,149,10,,0.511083,2,,2,0.6160260000000001,0,3
12229,107226,189,2,1.0,0.9056719999999999,6,,2,0.780612,0,3
12230,100723,210,1,,0.578501,3,,2,0.81085,0,3
12231,116679,104,6,,0.673604,2,,1,0.904066,0,7
12232,111316,252,6,,0.981891,3,,3,0.640929,0,2
12233,101943,281,6,,0.535983,4,,2,0.6804720000000001,0,4
12234,109385,153,2,,0.868583,4,,2,0.8256610000000001,0,7
12235,101042,287,5,,0.522253,5,,1,0.111523,0,4
12236,115228,129,4,,0.57034,2,,2,0.453383,1,3
12237,111938,224,5,,0.918178,3,,1,0.738958,0,3
12238,100568,157,4,,0.707167,5,,1,0.834708,0,4
12239,109964,239,6,,0.861186,4,,2,0.8059689999999999,0,2
12240,111195,186,2,,,4,,1,0.715554,0,3
12241,116771,303,10,,0.8664219999999999,5,,2,0.06098630000000001,1,5
12242,116856,219,5,,0.916486,4,,1,0.785479,0,2
12243,108572,150,5,,0.845806,3,,1,0.89944,0,2
12244,113726,202,6,,0.830094,5,,1,0.536473,0,4
12245,101265,127,2,,0.393547,3,,2,0.823032,0,4
12246,112293,141,2,1.0,0.887975,3,,2,0.703476,0,2
12247,109749,177,4,,0.407749,5,,2,0.7479439999999999,0,6
12248,100297,145,6,,0.5915630000000001,2,,1,0.377051,0,2
12249,126190,255,5,,0.9678120000000001,6,,1,0.156849,1,4
12250,105398,243,5,,0.711228,5,,1,0.830001,0,2
12251,107644,255,2,,0.751009,2,,1,0.860848,0,7
12252,112025,228,4,,0.93801,4,,1,0.7850010000000001,1,5
12253,108183,138,3,1.0,0.686317,3,,2,0.633663,0,6
12254,102309,274,2,,0.732871,6,,1,0.668503,0,5
12255,102615,240,7,1.0,0.8547600000000001,5,,2,0.769193,1,6
12256,112231,148,4,,0.587357,2,,1,0.429558,1,3
12257,109298,78,8,,,2,,2,0.6212118710642862,0,3
12258,100706,155,5,1.0,0.7890510000000001,4,,1,1.0,0,3
12259,116503,143,4,,,5,,1,0.9076549999999999,0,3
12260,120353,226,4,,0.959785,5,,1,0.8211040000000001,1,6
12261,103802,129,6,,0.39570500000000003,4,,2,0.238017,0,4
12262,117203,144,2,,0.500583,2,,1,0.33965100000000004,1,3
12263,128498,260,2,,0.9547399999999999,5,,1,0.937523,1,5
12264,107246,223,5,,0.9414899999999999,6,,2,0.853988,0,2
12265,118573,146,5,,0.507206,3,,1,0.658013,0,3
12266,112808,111,2,,0.983302,4,,3,0.834832,0,2
12267,111728,161,2,,,4,,1,0.740764,0,3
12268,107525,241,3,,0.5302979999999999,4,,1,0.918133,0,5
12269,114756,217,2,,1.0,4,,1,0.527578,0,3
12270,116774,158,2,,0.987352,3,,1,0.79984,0,3
12271,108011,308,2,,0.867333,6,,2,0.125845,1,5
12272,101991,170,3,,0.763289,5,,1,0.813717,0,4
12273,125444,219,5,1.0,1.0,5,,1,0.938191,1,6
12274,119749,207,3,,0.72329,4,,1,0.884843,0,3
12275,125730,235,2,,0.98629,5,,1,0.7183729999999999,1,5
12276,104589,192,2,,0.708206,6,,2,0.594318,0,6
12277,102447,131,2,1.0,0.525492,2,,2,0.402331,1,3
12278,114470,247,5,,0.868891,5,,2,0.808141,0,2
12279,114332,259,6,,1.0,5,,1,0.800337,1,6
12280,106769,116,8,,,3,,2,0.6212118710642862,0,3
12281,135663,271,2,,0.981718,3,,1,0.8284950000000001,0,3
12282,106545,128,3,1.0,0.45831700000000003,3,,1,0.44736400000000004,0,2
12283,111311,131,4,,0.589584,4,,1,0.9750709999999999,0,5
12284,104605,149,4,,0.9657549999999999,3,,2,0.952715,0,3
12285,110098,198,2,,0.584426,5,,2,0.196679,0,5
12286,127097,266,4,,0.911874,5,,2,0.730274,1,5
12287,114046,225,5,,0.70489,3,,1,0.678004,0,3
12288,106880,286,5,,,3,,2,0.733421,0,3
12289,118259,220,2,,0.433011,5,,1,0.57421,1,4
12290,111492,258,5,,0.6477109999999999,3,,2,0.750799,0,2
12291,101591,104,4,1.0,0.412271,2,,2,0.270801,0,3
12292,119692,259,2,,1.0,4,,1,0.773624,1,5
12293,119113,134,5,,0.568739,2,,1,0.42251700000000003,1,3
12294,113634,191,2,1.0,0.484292,3,,1,0.528702,0,2
12295,106014,194,6,,0.8686219999999999,3,,1,0.795818,0,3
12296,118417,165,5,1.0,0.711544,4,,2,0.573526,0,4
12297,111072,178,5,,0.630807,5,,2,0.8367559999999999,0,2
12298,144792,264,2,1.0,0.8951549999999999,4,,1,0.693286,0,2
12299,101353,142,2,,0.882508,5,,2,0.29034699999999997,0,6
12300,112075,186,6,,0.788452,3,,2,0.8473149999999999,0,3
12301,109125,176,6,,0.722477,3,,1,0.6004659999999999,0,2
12302,104894,188,7,,0.861877,3,,2,0.538684,0,6
12303,116362,283,5,,0.789851,7,,1,0.128018,1,5
12304,113074,154,10,,0.459002,2,,2,0.4329,1,3
12305,109389,172,2,,0.666262,3,,1,0.779297,0,3
12306,107376,146,4,1.0,0.908618,4,,1,0.780992,0,8
12307,121530,232,5,,0.8816950000000001,5,,1,0.881382,1,5
12308,104180,201,2,,0.9365450000000001,4,,2,0.44192299999999995,0,8
12309,108111,155,5,1.0,0.495675,3,,2,0.447175,0,2
12310,100576,221,2,,0.51166,2,,1,0.461581,0,6
12311,106167,141,5,,0.472128,2,,2,0.325473,1,3
12312,116923,210,2,,0.943099,5,,1,1.0,0,6
12313,108784,257,4,,0.783837,6,,1,0.0787344,1,4
12314,107661,171,2,,0.902849,5,,1,0.900784,0,2
12315,109339,155,4,1.0,0.96439,3,,2,0.731015,0,3
12316,107231,192,2,,0.9284479999999999,4,,3,0.611925,0,2
12317,116828,296,5,,0.922567,6,,1,0.09245460000000001,1,4
12318,117945,252,10,,0.967986,4,,1,0.5981609999999999,0,4
12319,109928,193,3,,0.943426,3,,2,0.6825939999999999,0,3
12320,116862,135,6,,0.513138,2,,2,0.450392,1,3
12321,101885,183,10,1.0,0.8828799999999999,5,,2,0.7689699999999999,0,3
12322,116343,266,5,,0.621575,4,,2,0.683768,0,4
12323,109409,162,7,,0.641806,5,,1,0.7801640000000001,0,5
12324,105527,218,2,,0.8882329999999999,3,,1,0.17756,0,4
12325,100851,264,2,,0.8126899999999999,3,,1,0.745624,0,3
12326,114307,232,2,1.0,0.686879,4,,1,0.687472,0,2
12327,128037,267,4,1.0,0.9766540000000001,6,,1,0.13209300000000002,1,4
12328,122325,141,6,,,2,,2,0.45996400000000004,1,3
12329,117899,223,10,1.0,0.494374,3,,1,0.519992,0,2
12330,116262,161,3,,0.7257239999999999,4,,1,0.785724,0,3
12331,103578,114,3,,0.8782399999999999,2,,1,0.680305,0,4
12332,104163,162,0,,0.603147,3,,1,0.403123,0,2
12333,139797,166,5,1.0,0.9607549999999999,6,,2,0.558867,0,5
12334,108466,139,3,,0.7855270000000001,3,,2,1.0,0,2
12335,113663,249,5,1.0,0.44762399999999997,4,,2,0.494536,0,4
12336,112498,189,4,,0.99524,5,,1,0.816008,0,3
12337,108560,210,4,,,3,,1,0.999704,0,2
12338,107297,285,10,,0.829299,6,,2,0.0901001,1,4
12339,108765,132,5,,0.955792,5,,1,0.825067,0,3
12340,101832,182,6,1.0,0.39123,3,,1,0.138406,0,3
12341,110316,291,10,,0.741188,7,,1,0.10480899999999999,1,4
12342,114818,225,5,,0.847606,3,,2,0.767367,0,3
12343,115836,185,6,,0.49304499999999996,5,,3,0.239173,0,6
12344,101599,156,5,,0.665593,4,,1,0.7373850000000001,0,3
12345,118662,251,2,,0.640964,3,,1,0.863459,0,2
12346,114171,171,3,,0.624239,4,,2,0.208554,0,6
12347,118250,150,2,,0.569344,2,,1,0.428101,1,3
12348,100931,232,2,,0.546663,5,,2,0.203922,0,3
12349,116326,198,2,1.0,0.57185,3,1.0,1,0.701867,0,3
12350,103730,149,4,,0.45309399999999994,4,,1,0.63332,0,4
12351,101278,246,5,,0.57728,3,,2,0.707608,0,3
